index,merchant_name,merchant_address,brand_name,category,store_address,lat,long,dist,city
2985,CÔNG TY CỔ PHẦN THƯƠNG MẠI GLOBAL FASHION,"96 Cao Thắng, Phường 4, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vascara,shopping,"58 Nguyễn Trãi, P.3, Q.5",10.75813,106.6805,Quận 5,Hồ Chí Minh
2986,CÔNG TY CỔ PHẦN THƯƠNG MẠI GLOBAL FASHION,"96 Cao Thắng, Phường 4, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vascara,shopping,"A3/9 Quốc lộ 50, Xã Bình Hưng, Huyện Bình Chánh",10.73069,106.65605,Huyện Bình Chánh,Hồ Chí Minh
2987,CÔNG TY CỔ PHẦN THƯƠNG MẠI GLOBAL FASHION,"96 Cao Thắng, Phường 4, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vascara,shopping,"3 Hùng Vương, P.1, TP.Đông Hà",16.8148424,107.1007366,Phường 1,Đông Hà
2988,CÔNG TY CỔ PHẦN THƯƠNG MẠI GLOBAL FASHION,"96 Cao Thắng, Phường 4, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vascara,shopping,"11 Sư Vạn Hạnh, P.12, Q.10",10.77581,106.66836,Quận 10,Hồ Chí Minh
2989,CÔNG TY CỔ PHẦN THƯƠNG MẠI GLOBAL FASHION,"96 Cao Thắng, Phường 4, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vascara,shopping,"2 Hùng Vương, P.Thới Bình, Q.Ninh Kiều",10.0447854,105.7796031,Quận Ninh Kiều,Cần Thơ
2990,CÔNG TY CỔ PHẦN THƯƠNG MẠI GLOBAL FASHION,"96 Cao Thắng, Phường 4, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vascara,shopping,"5 Hùng Vương, P.2, TP. Tân An",10.542156,106.403482,Phường 2,Tân An
2991,CÔNG TY CỔ PHẦN THƯƠNG MẠI GLOBAL FASHION,"96 Cao Thắng, Phường 4, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vascara,shopping,"46 Lê Thánh Tôn, P.Lộc Thọ, TP. Nha Trang",12.242934,109.1939754,Phường Lộc Thọ,Nha Trang
2992,CÔNG TY CỔ PHẦN THƯƠNG MẠI GLOBAL FASHION,"96 Cao Thắng, Phường 4, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vascara,shopping,"24 Nguyễn Thị Minh Khai, P.2, TP. Trà Vinh",9.936576,106.337086,Phường 2,Trà Vinh
2993,CÔNG TY CỔ PHẦN THƯƠNG MẠI GLOBAL FASHION,"96 Cao Thắng, Phường 4, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Vascara,shopping,"390 Xã Đàn, P.Nam Đồng, Q.Đống Đa",21.01449,105.8337933,Quận Đống Đa,Hà Nội
2994,VERA,"A58 Nguyễn Trãi, P.Nguyễn Thái Bình, Q.1, TP.HCM",Vera,shopping,"A58 Nguyễn Trãi, P.Nguyễn Thái Bình, Q.1",10.7679,106.7005,Quận 1,Hồ Chí Minh
2995,VERA,"85A Nguyễn Trãi, P.2, Q.5, TP.HCM",Vera,shopping,"85A Nguyễn Trãi, P.2, Q.5",10.75868,106.68363,Quận 5,Hồ Chí Minh
2996,VIETCETERA CAFE,"290 Nguyễn Thị Minh Khai, P.5, Q.3, TP.HCM",Vietcetera Cafe,coffee chains and milk tea,"290 Nguyễn Thị Minh Khai, P.5, Q.3",10.77324,106.68907,Quận 3,Hồ Chí Minh
2997,VIKING STEAK,"122 Nguyễn Thiện Thuật , Phường 2, Quận 3, Thành Phố Hồ Chí Minh, VIỆT NAM",Viking Steak,restaurant,"122 Nguyễn Thiện Thuật, P.2, Q.3",10.7678,106.68015,Quận 3,Hồ Chí Minh
2998,VINCOM,"234 Phạm Văn Đồng, P.Cổ Nhuế 1, Q.Bắc Từ Liêm, Hà Nội",Vincom,fast food,"234 Phạm Văn Đồng, P.Cổ Nhuế 1, Q.Bắc Từ Liêm",21.06066,105.78351,Quận Bắc Từ Liêm,Hà Nội
2999,VINCOM,"1096 Phạm Văn Thuận, P.Tân Mai, TP. Biên Hòa, Đồng Nai",Vincom,fast food,"1096 Phạm Văn Thuận, P.Tân Mai, TP. Biên Hòa",10.95566,106.85019,Phường Tân Mai,Biên Hòa
3000,VINCOM,"Quảng Trường Hùng Vương Hùng Vương, P.Tiên Cát, TP. Việt Trì, Phú Thọ",Vincom,fast food,"2 Đại lộ Hùng Vương, P.Tiên Cát, TP. Việt Trì",21.3452927,105.3601381,Xã Vân Phú,Việt Trì
3001,CÔNG TY CỔ PHẦN VIỆT NAM KỸ NGHỆ SÚC SẢN,"420   Nơ Trang Long, Phường 13, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Vissan,food store,"342 Nguyễn Trãi, P.8, Q.5",10.75558,106.67437,Quận 5,Hồ Chí Minh
3002,CÔNG TY CỔ PHẦN VIỆT NAM KỸ NGHỆ SÚC SẢN,"420   Nơ Trang Long, Phường 13, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Vissan,food store,"675A Nguyễn Kiệm, P.9, Q.Phú Nhuận",10.80959,106.67847,Quận Phú Nhuận,Hồ Chí Minh
3003,CIRCLE K HCM,"28/8 Bùi Viện, phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam",Vissan,food store,"57 Số 3, P.Bình An, Q.2",10.79515,106.73499,Quận 2,Hồ Chí Minh
3004,CÔNG TY CỔ PHẦN VIỆT NAM KỸ NGHỆ SÚC SẢN,"420   Nơ Trang Long, Phường 13, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Vissan,food store,"35 Gò Dầu, P.Tân Quý, Q.Tân Phú",10.79578,106.62792,Quận Tân Phú,Hồ Chí Minh
3005,CÔNG TY CỔ PHẦN VIỆT NAM KỸ NGHỆ SÚC SẢN,"420   Nơ Trang Long, Phường 13, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Vissan,food store,"346 Lê Văn Việt, P.Tăng Nhơn Phú B, Q.9",10.84456,106.78566,Quận 9,Hồ Chí Minh
3006,CÔNG TY CỔ PHẦN VIỆT NAM KỸ NGHỆ SÚC SẢN,"420   Nơ Trang Long, Phường 13, Quận Bình Thạnh, Thành Phố Hồ Chí Minh, VIỆT NAM",Vissan,food store,"158 Phan Đình Phùng, P.2, Q.Phú Nhuận",10.79512,106.68284,Quận Phú Nhuận,Hồ Chí Minh
3007,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"1/1B Thống Nhất, P.11, Q.Gò Vấp",10.83081,106.66359,Quận Gò Vấp,Hồ Chí Minh
3008,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"251 Lê Thánh Tôn, P.Bến Thành, Q.1",10.77208,106.69596,Quận 1,Hồ Chí Minh
3009,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"340 Nguyễn Văn Khối, P.9, Q.Gò Vấp",10.84359,106.64933,Quận Gò Vấp,Hồ Chí Minh
3010,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"368 Nguyễn Thị Định, P.Thạnh Mỹ Lợi, Q.2",10.78236,106.76006,Quận 2,Hồ Chí Minh
3011,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"413A Lê Quang Định, P.5, Q.Bình Thạnh",10.81464,106.68962,Quận Bình Thạnh,Hồ Chí Minh
3012,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"420 Nơ Trang Long, P.13, Q.Bình Thạnh",10.81947,106.70248,Quận Bình Thạnh,Hồ Chí Minh
3013,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"43 Số 1, P.Bình Trị Đông B, Q.Bình Tân",10.7484257,106.6201222,Quận Bình Tân,Hồ Chí Minh
3014,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"5 Số 3, P.Hiệp Bình Chánh",10.8311,106.72834,Quận Thủ Đức,Hồ Chí Minh
3015,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"65A 339, P.Phước Long B, Q.9",10.81234,106.78202,Quận 9,Hồ Chí Minh
3016,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"Lê Văn Sỹ, P.13, Q.3",10.78762,106.67836,Quận 3,Hồ Chí Minh
3017,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"70 Số 3, P.13, Q.6",10.7559009,106.6306956,Quận 6,Hồ Chí Minh
3018,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"62 Hoàng Hoa Thám, P.12, Q.Tân Bình",10.79863,106.64716,Quận Tân Bình,Hồ Chí Minh
3019,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"189 Hoàng Văn Thụ, P.8, Q.Phú Nhuận",10.79968,106.67374,Quận Phú Nhuận,Hồ Chí Minh
3020,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"36A/1 Nguyễn Ảnh Thủ, P.Hiệp Thành, Q.12",10.87938,106.62882,Quận 12,Hồ Chí Minh
3021,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"27/10 Nguyễn Ảnh Thủ, Xã Bà Điểm, Huyện Hóc Môn",10.8547159,106.6067202,Huyện Hóc Môn,Hồ Chí Minh
3022,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"345 Nguyễn Văn Tạo, Xã Long Thới, Huyện Nhà Bè",10.65046,106.73025,Huyện Nhà Bè,Hồ Chí Minh
3023,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"23 Phan Chu Trinh, P.Bến Thành, Q.1",10.77231,106.69754,Quận 1,Hồ Chí Minh
3024,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"31 Phú Hòa, P.8, Q.Tân Bình",10.78535,106.65282,Quận Tân Bình,Hồ Chí Minh
3025,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"81 Thống Nhất, P.Tân Thành, Q.Tân Phú",10.79064,106.63508,Quận Tân Phú,Hồ Chí Minh
3026,CÔNG TY CỔ PHẦN THƯƠNG MẠI DỊCH VỤ CỔNG VÀNG ,"Số 60 Giang Văn Minh, Phường Đội Cấn, Quận Ba Đình, Hà Nội, VIỆT NAM",Vissan,food store,"222 Lê Đức Thọ, P.6, Q.Gò Vấp",10.83766,106.68055,Quận Gò Vấp,Hồ Chí Minh
3027,VIVA STAR COFFEE BELLA,"163/21 Tô Hiến Thành, Phường 13, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",Viva Star ,coffee chains and milk tea,"45 Hoàng Hoa Thám, P.13, Q.Tân Bình",10.7996,106.64723,Quận Tân Bình,Hồ Chí Minh
3028,VIVA STAR COFFEE BELLA,"163/21 Tô Hiến Thành, Phường 13, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",Viva Star ,coffee chains and milk tea,"163/21 Tô Hiến Thành, P.13, Q.10",10.78045,106.66887,Quận 10,Hồ Chí Minh
3029,VIVA STAR COFFEE BELLA,"163/21 Tô Hiến Thành, Phường 13, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",Viva Star ,coffee chains and milk tea,"167 Bờ Bao Tân Thắng, P.Sơn Kỳ, Q.Tân Phú",10.7997,106.61451,Quận Tân Phú,Hồ Chí Minh
3030,VIVA STAR COFFEE BELLA,"163/21 Tô Hiến Thành, Phường 13, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",Viva Star ,coffee chains and milk tea,"200 Nguyễn Hữu Tiến, P.Tây Thạnh, Q.Tân Phú",10.81268,106.62322,Quận Tân Phú,Hồ Chí Minh
3031,VIVA STAR COFFEE BELLA,"163/21 Tô Hiến Thành, Phường 13, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",Viva Star ,coffee chains and milk tea,"34 Đông Hồ, P.4, Q.8",10.74213,106.67055,Quận 8,Hồ Chí Minh
3032,VIVA STAR COFFEE BELLA,"163/21 Tô Hiến Thành, Phường 13, Quận 10, Thành Phố Hồ Chí Minh, VIỆT NAM",Viva Star ,coffee chains and milk tea,"99 Đất Thánh, P.6, Q.Tân Bình",10.78324,106.657888,Quận Tân Bình,Hồ Chí Minh
3033,VIVO COFFEE & TEA,"35B Trần Đình Xu, P.Cầu Kho, Q.1, TP.HCM",Vivo Coffee & Tea,coffee chains and milk tea,"35B Trần Đình Xu, P.Cầu Kho, Q.1",10.76053,106.69147,Quận 1,Hồ Chí Minh
3034,VUA CUA,"376 Võ Văn Kiệt, P.Cô Giang, Q.1, TP.HCM",Vua Cua,restaurant,"376 Võ Văn Kiệt, P.Cô Giang, Q.1",10.75889,106.69244,Quận 1,Hồ Chí Minh
3035,VUA TÀO PHỚ,"50 Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội, VIỆT NAM",Vua Tào Phớ,fast food,"110 Đào Tấn, P.Phúc Xá, Q.Ba Đình",21.0339,105.80592,Quận Ba Đình,Hà Nội
3036,VƯỜN RAU CHẤM COM,"14B Đinh Tiên Hoàng, P.Đa Kao, Q.1, TP.HCM",Vườn Rau Chấm Com,food store,"14B Đinh Tiên Hoàng, P.Đa Kao, Q.1",10.78804,106.70004,Quận 1,Hồ Chí Minh
3037,CÔNG TY TNHH WANG WANG VIỆT NAM,"Số 29 Bùi Huy Bích,Phường Hoàng Liệt,Quận Hoàng Mai,Thành Phố Hà Nội,Việt Nam",Wang Wang,restaurant,"53 Triều Khúc, P.Tân Triều, Q.Thanh Trì",20.9836,105.80037,Huyện Thanh Trì,Hà Nội
3038,CÔNG TY TNHH WANG WANG VIỆT NAM,"Số 29 Bùi Huy Bích,Phường Hoàng Liệt,Quận Hoàng Mai,Thành Phố Hà Nội,Việt Nam",Wang Wang,restaurant,"2 BT- 1B Khu đô thị Văn Quán, P.Phúc La, Q.Hà Đông",20.97493,105.78391,Quận Hà Đông,Hà Nội
3039,CÔNG TY TNHH WANG WANG VIỆT NAM,"Số 29 Bùi Huy Bích,Phường Hoàng Liệt,Quận Hoàng Mai,Thành Phố Hà Nội,Việt Nam",Wang Wang,restaurant,"106B24 Ngõ 41 Đông Tác, P.Kim Liên, Q.Đống Đa",21.00558,105.83273,Quận Đống Đa,Hà Nội
3040,CÔNG TY CỔ PHẦN ARYA CONSUMER,"238 Nguyễn Trãi, phường 03, quận 5, Thành phố Hồ Chí Minh, Việt Nam",Wayne's,coffee chains and milk tea,"76A Lê Lai, P.Bến Thành",10.77029,106.69447,Quận 1,Hồ Chí Minh
3041,CÔNG TY CỔ PHẦN ARYA CONSUMER,"238 Nguyễn Trãi, phường 03, quận 5, Thành phố Hồ Chí Minh, Việt Nam",Wayne's,coffee chains and milk tea,"2 Hải Triều, P.Bến Nghé, Q.1",10.77217,106.70534,Quận 1,Hồ Chí Minh
3042,CÔNG TY CỔ PHẦN ARYA CONSUMER,"238 Nguyễn Trãi, phường 03, quận 5, Thành phố Hồ Chí Minh, Việt Nam",Wayne's,coffee chains and milk tea,"242 Phạm Văn Đồng, P.Hiệp Bình Chánh, Q.Thủ Đức",10.82931,106.72312,Quận Thủ Đức,Hồ Chí Minh
3043,CÔNG TY CỔ PHẦN ARYA CONSUMER,"238 Nguyễn Trãi, phường 03, quận 5, Thành phố Hồ Chí Minh, Việt Nam",Wayne's,coffee chains and milk tea,"346 Bến Vân Đồn, P.1, Q.4",10.75694,106.69155,Quận 4,Hồ Chí Minh
3044,CÔNG TY CỔ PHẦN ARYA CONSUMER,"238 Nguyễn Trãi, phường 03, quận 5, Thành phố Hồ Chí Minh, Việt Nam",Wayne's,coffee chains and milk tea,"1/1 Trường Chinh, P.15, Q.Tân Phú",10.80641,106.63496,Quận Tân Phú,Hồ Chí Minh
3045,CÔNG TY CỔ PHẦN ARYA CONSUMER,"238 Nguyễn Trãi, phường 03, quận 5, Thành phố Hồ Chí Minh, Việt Nam",Wayne's,coffee chains and milk tea,"37 Tôn Đức Thắng, P.Bến Nghé, Q.1",10.78451,106.7038,Quận 1,Hồ Chí Minh
3046,CÔNG TY CỔ PHẦN ARYA CONSUMER,"238 Nguyễn Trãi, phường 03, quận 5, Thành phố Hồ Chí Minh, Việt Nam",Wayne's,coffee chains and milk tea,"285 Cách Mạng Tháng Tám, P.12, Q.10",10.77899,106.67948,Quận 10,Hồ Chí Minh
3047,WINGS-TEA,"2 Mai Thị Lựu, P.Đa Kao, Q.1, TP.HCM",Wings-tea,coffee chains and milk tea,"2 Mai Thị Lựu, P.Đa Kao, Q.1",10.78999,106.70042,Quận 1,Hồ Chí Minh
3048,CÔNG TY TNHH TRUYỀN THÔNG XUÂN VŨ,"Số 60, ngõ 22 phố Phan Đình Giót, P.Phương Liệt, Q.Thanh Xuân, Hà Nội",Xuân Vũ Audio,mass merchant,"165 Láng Hạ, P.Láng Hạ, Q.Đống Đa",21.0112,105.81139,Quận Đống Đa,Hà Nội
3049,CÔNG TY TNHH TRUYỀN THÔNG XUÂN VŨ,"Số 60, ngõ 22 phố Phan Đình Giót, P.Phương Liệt, Q.Thanh Xuân, Hà Nội",Xuân Vũ Audio,mass merchant,"67 Phố Vọng, P.Đồng Tâm, Q.Hai Bà Trưng",20.99903,105.84196,Quận Hai Bà Trưng,Hà Nội
3050,CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ DỊCH VỤ SBO VIỆT NAM,"11 Nhà H9, Tập thể trường Đại học Sư Phạm Hà Nội, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội, VIỆT NAM",Yakimono,restaurant,"119 Trần Duy Hưng, P.Trung Hòa, Q.Cầu Giấy",21.0087834,105.7974134,Quận Cầu Giấy,Hà Nội
3051,CÔNG TY CỔ PHẦN BLUE STAR PIZZA,"424A Nguyễn Thị Minh Khai, phường 5, Quận 3, Hồ Chí Minh, Việt Nam",Yellow Cab Pizza,restaurant,"40 Bùi Viện, P.Phạm Ngũ Lão, Q.1",10.76766,106.69455,Quận 1,Hồ Chí Minh
3052,CÔNG TY CỔ PHẦN BLUE STAR PIZZA,"424A Nguyễn Thị Minh Khai, phường 5, Quận 3, Hồ Chí Minh, Việt Nam",Yellow Cab Pizza,restaurant,"75 Đồng Đen, P.12, Q.Tân Bình",10.79352,106.64467,Quận Tân Bình,Hồ Chí Minh
3053,CÔNG TY CỔ PHẦN BLUE STAR PIZZA,"424A Nguyễn Thị Minh Khai, phường 5, Quận 3, Hồ Chí Minh, Việt Nam",Yellow Cab Pizza,restaurant,"252 Nguyễn Văn Hưởng, P.Thảo Điền, Q.2",10.80939,106.73203,Quận 2,Hồ Chí Minh
3054,CÔNG TY CỔ PHẦN BLUE STAR PIZZA,"424A Nguyễn Thị Minh Khai, phường 5, Quận 3, Hồ Chí Minh, Việt Nam",Yellow Cab Pizza,restaurant,"111 Nguyễn Đức Cảnh, P.Tân Phong, Q.7",10.72387,106.70878,Quận 7,Hồ Chí Minh
3055,CÔNG TY CỔ PHẦN BWS VIỆT NAM,"77  Trần Nhân Tôn , Phường 9, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",Yellow Cab Pizza,restaurant,"11 Sư Vạn Hạnh, P.12, Q.10",10.77581,106.66836,Quận 10,Hồ Chí Minh
3056,CÔNG TY CỔ PHẦN BWS VIỆT NAM,"77  Trần Nhân Tôn , Phường 9, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",Yellow Cab Pizza,restaurant,"159 Võ Văn Tần, P.6, Q.3",10.77454,106.68847,Quận 3,Hồ Chí Minh
3057,CÔNG TY CỔ PHẦN BWS VIỆT NAM,"77  Trần Nhân Tôn , Phường 9, Quận 5, Thành Phố Hồ Chí Minh, VIỆT NAM",Yellow Cab Pizza,restaurant,"1 Hòa Bình, P.Tân An, Q.Ninh Kiều",10.03704,105.78749,Quận Ninh Kiều,Cần Thơ
3058,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"61 Bà Triệu, P.Bùi Thị Xuân, Q.Hai Bà Trưng",21.0162407,105.8498971,Quận Hai Bà Trưng,Hà Nội
3059,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"174 Phan Xích Long, P.3, Q.Phú Nhuận",10.80207,106.68273,Quận Phú Nhuận,Hồ Chí Minh
3060,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"11 Thanh Niên, P.Quán Thánh, Q.Ba Đình",21.04082,105.84503,Quận Ba Đình,Hà Nội
3061,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"B4 Phạm Ngọc Thạch, P.Trung Liệt, Q.Đống Đa",21.01081,105.83694,Quận Đống Đa,Hà Nội
3062,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"20B2 Hàm Nghi, P.Mỹ Đình 2, Q.Nam Từ Liêm",21.03382,105.7679,Quận Nam Từ Liêm,Hà Nội
3063,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"35 Phố Tôn Đức Thắng, Hàng Bột, Q.Đống Đa",21.02699,105.83383,Quận Đống Đa,Hà Nội
3064,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"400A Trần Hưng Đạo, P.11, Q.5",10.75202,106.66022,Quận 5,Hồ Chí Minh
3065,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"738 Sư Vạn Hạnh, P.12, Q.10",10.77207,106.66949,Quận 10,Hồ Chí Minh
3066,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"27 Cổ Linh, P.Long Biên, Q. Long Biên",21.026379,105.8982468,Quận Long Biên,Hà Nội
3067,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"174 Phan Xích Long, P. 2, Quận Phú Nhuận",10.7981,106.68855,Quận Phú Nhuận,Hồ Chí Minh
3068,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"153 Giảng Võ, Đống Đa",21.02838,105.8258,Quận Đống Đa,Hà Nội
3069,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"116 Hậu Giang, P.6, Q.6",10.74966,106.64552,Quận 6,Hồ Chí Minh
3070,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"366A Phan Văn Trị, P.5, Q.Gò Vấp",10.8257372,106.6898714,Quận Gò Vấp,Hồ Chí Minh
3071,CÔNG TY TNHH YIFANGTEA VIỆT NAM,"32 Villa D khu The Manor, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội, VIỆT NAM",Yifang Taiwan Fruit Tea,coffee chains and milk tea,"3 Huỳnh Thúc Kháng, P.Bến Nghé, Q.1",10.77373,106.70359,Quận 1,Hồ Chí Minh
